text,mean_rating,gpt2_log_prob,gpt2_mean_log_prob,gpt2_slor
It is the Holy Spirit to arouse the people to pray Messiah methods.,1.54545454545,-76.87225341796875,-5.12481689453125,24.355209929419416
I'm just sick of wandering and reporters want to know her business.,2.4,-76.24429512023926,-5.44602108001709,17.12966417516529
"Or, if you walked into her kitchen and interference.",1.42857142857,-58.28647994995117,-5.298770904541016,14.85616804509013
"However, by 1976 , the local council in east London to publicize the advantages of industrial sectors .",1.6,-109.3553638458252,-5.46776819229126,29.02037119382925
"Japanese banks operating in London accounted for 28.5% of total loans , from London , in 1991 , 15% of U.S. banks , other banks 40.7%.",2.15384615385,-151.4465847015381,-4.206849575042725,56.706559001738185
"'I'm going to die a cup of tea, """"Charlie announced .",1.0,-81.0842514038086,-5.405616760253906,11.783708091605007
"Catherine's mother had to go home the day before, they are due to leave.",2.3125,-70.86196231842041,-3.9367756843566895,36.7668446283471
And hope in the finals for the Twickenham meeting either Kidderminster Carolians or Hitchin .,2.28571428571,-128.11809253692627,-6.100861549377441,-6.441770065091774
"This is a Swansea City Council 's decision Judge Michael Evans QC appeal at Swansea County Court Feb. 6, 1991 .",2.25,-130.7647361755371,-5.448530673980713,76.44985211286962
"A sense of well-being , transformation and enlightenment , penetrate into very marrow of his bones .",2.5,-108.39363956451416,-5.704928398132324,12.4768672656121
"- A control sample of respondents who have all three characteristics , a quarter twenty-three .",1.42857142857,-104.20770835876465,-5.7893171310424805,10.369568579539475
Want to know why you - but I should thank Ma mibbe,1.27272727273,-83.49507522583008,-5.963933944702148,11.129308935820717
"A bit thick book, details of the Bernese Alps important area swept by the previous book .",1.64285714286,-122.90078687667847,-6.4684624671936035,13.595653001627056
"Perched on the roadside speakers booming out , thunderous bars and shops , every corner has its own sound system.",2.8,-123.30911016464233,-5.361265659332275,47.2701166990023
"Early , intense honey flavor, lovely flowers, golden yellow interior, but the pure gray-purple , dark stripes on the outside .",1.6,-150.98586702346802,-5.592069149017334,29.147986310353616
"Young people's knowledge of the harmful effects of smoking are quite large, those who take to quit smoking do so purely out of ignorance .",1.75,-114.65377521514893,-4.24643611907959,81.2286592909442
"Then they do not say where they are , if they are wise.",3.76923076923,-53.62272930145264,-3.8301949501037598,32.01575986324575
Series of annual revenue grew 24 percent to $ 1.6 billion .,2.07142857143,-55.670095920562744,-3.976435422897339,52.345470941467056
Gwyneth Dunwoody said that we secretly dismantling health services and outsourcing Roy Hattersley garbage collection old people like haltingly .,1.46153846154,-202.53624200820923,-7.501342296600342,-11.372430807009238
"May be a person for another woman left his wife and children to get off, no scars do ?",1.0,-113.02156448364258,-5.651078224182129,21.080579419218594
"If the French should take them to see if they point out men, they might send them to their care .",1.92307692308,-97.21216011047363,-4.418734550476074,44.80253719751303
"Cats Protection League Bazaar , Parliament House , the Royal Baths Assembly Rooms, Crescent Road .",2.25,-119.39953804016113,-5.969976902008057,25.087561480062334
"Their findings are worrisome impact 600,000 people have been affected by the release of radiation considered .",1.85714285714,-102.03333187103271,-5.370175361633301,29.538308400621418
"After a consequence of these factors has led to community care at times defined as """" ambulatory care """" ( Parker, 1990 ) .",2.75,-129.01488590240479,-4.962110996246338,70.46843952118766
" Viol attempt stopped , but the driver ignored him .",1.69230769231,-55.72281837463379,-5.572281837463379,17.639720992858884
"Graphical programming tools , application programming interfaces and cross-application macro facility will also be provided .",3.72727272727,-101.22223472595215,-5.327486038208008,45.383858903054346
"Third, the uncertainty surrounding the future of the industry now .",3.2,-50.34763526916504,-4.19563627243042,24.666557909803515
"If he did not, because everyone knows , one hand raised , and led Arab armies against the Turks ?",1.46153846154,-106.26133060455322,-5.060063362121582,46.415747995590124
"Allocate staff and closest cooperation between the various units managers is essential , both in planning and scheduling vacations.",1.8,-130.80946254730225,-6.229022026062012,26.52896002574849
"There is no strong criticism , there is no convincing evidence , there is no sign of learning, from a lost decade .",3.25,-99.01469421386719,-4.125612258911133,56.441913969752136
Surgery and death is defined as the period between the survival time.,2.07142857143,-67.23533725738525,-4.802524089813232,23.148174649739886
"Tadgell , aged 32 , rented a unit in Australia and Joanna , her progress from a cleaner waitress in the casino .",1.42857142857,-166.6155195236206,-6.170945167541504,12.048996191363216
"Their business moved Daurog, eyeing Tallis the night before with the same trembling cautious.",2.07142857143,-130.9714961051941,-6.8932366371154785,-11.329830450482746
I have asked my friend from Scotland Yard to help .,4.0,-52.878276348114014,-4.8071160316467285,24.724540327912436
"Mr. Jenks forward along the corridor , angrily glared at him , and the children fell on both sides without any complaints.",2.07142857143,-122.60793447494507,-4.904317378997803,45.03026232104091
"Your detective detective story , of course , to seek information .",1.2,-69.48574447631836,-5.790478706359863,9.226683155860457
"In the seventeenth century , the new Dutch Republic was the only major force expressed widespread use of this method .",1.64285714286,-110.62201881408691,-5.028273582458496,32.13547020377834
"So, you work in a group photograph of the political pattern and meaning ?",1.92307692308,-88.7696099281311,-5.91797399520874,7.601833646206288
"This is not lived in villages , when people know their great-great- grandfather was a horse thief or anything like past .",1.0,-130.34201860427856,-5.213680744171143,27.73316398958471
"Crystal that Berg was a newspaper reporter , and she assured the rain : """"I did not tell him your story destroy something MI killed MacQuillan.",1.81818181818,-195.03134393692017,-6.2913336753845215,17.006315818024007
"Another street , between north and south , and also runs approximately north Ryknild Street branch Tiddington Road",1.4,-135.94919109344482,-6.179508686065674,10.171795780653724
"If you want to use their bathroom facilities , I feel very free .",1.0,-67.8232011795044,-4.8445143699646,26.13377626088753
"This is done to improve people's knowledge , beverages and weekly limits, and the link between alcohol consumption and health and fitness strength.",3.07692307692,-123.21628952026367,-4.73908805847168,65.69341514924741
"When the Indians to hunt , whether animal or rival Indians , their firepower is fatal.",1.25,-112.6555848121643,-6.6267991065979,15.582898404508342
"Speak louder than words , but only when executives are willing to listen, willing to be persuaded.",2.6,-91.00537300109863,-4.550268650054932,43.88866649167497
"In the previous decade, the city of London and other major cities recorded a huge population losses ; cities lost or experienced only slow growth .",2.4,-120.98321342468262,-4.480859756469727,74.14915391913038
"Three women said that from the male boss, they do not get enough respect .",3.2,-70.3062515258789,-4.394140720367432,35.281778884441295
" 86 ' after the demise of our great team , we have established a period of sand castles - they're crashing all the time.",2.2,-132.25458335876465,-5.086714744567871,57.35722999054286
Wrong shocked polite and curiously uplifting to discover that not everyone in the establishment of such Fagg colonel .,1.42857142857,-149.1881923675537,-6.781281471252441,-0.10212774519970935
Each of six trees in Switzerland is in poor health - double signs recorded eight years ago.,1.75,-95.67892742156982,-5.31549596786499,47.550821188317656
"Left: painter and decorator Kevin Barton latched into this early 2 lbs 14 oz plaice in Lepestone point during the session, in New Hampshire .",1.92307692308,-212.04498291015625,-6.626405715942383,21.95462578418997
"It is estimated that 65% of the transaction is the spot , the other forward transactions .",1.46153846154,-90.90571117401123,-5.050317287445068,20.228104074091107
This is a necessary qualifications bar for later recall .,2.3125,-70.05484580993652,-7.005484580993652,0.8881633746944289
"' Here he comes, look out of this guy. ",2.3125,-57.73532295227051,-4.811276912689209,12.726103155527895
I hope you is not gon NA have a fit.,1.0,-74.67627286911011,-6.78875207901001,6.127327113538286
Effortlessly give children the skills necessary to perform simple math functions ( with the four rules ),3.07692307692,-101.71056747436523,-5.085528373718262,35.88028761528315
"After I had my tea , I'll go to sleep.",2.0,-50.8388729095459,-4.236572742462158,20.455999667947054
"Integrated tourism projects , including purchases of barley , into the laboratory , soaking, germination and malt kiln schedule .",1.0,-164.09619140625,-6.83734130859375,8.882026675748847
